iteration,avg_loss,best_reward,avg_episode_return,avg_episode_length
1375,12.56416654586792,492.55911081923745,102.93442187959872,201.8
1376,6.004688143730164,492.55911081923745,94.82699243834456,188.8
1377,12.344226360321045,492.55911081923745,104.49042896785386,209.0
1378,14.213222742080688,492.55911081923745,105.9106402664183,210.4
1379,9.288453817367554,492.55911081923745,94.50154908703954,188.3
1380,8.07958173751831,492.55911081923745,97.06761353552444,192.6
1381,6.556417346000671,492.55911081923745,100.342447429134,199.4
1382,11.164696216583252,492.55911081923745,100.51806619893999,200.8
1383,7.981614828109741,492.55911081923745,101.76342132093477,202.3
1384,132.08204460144043,492.55911081923745,103.44553611879708,205.3
1385,963.7150115966797,492.55911081923745,103.91188857298502,206.0
1386,24.60844874382019,492.55911081923745,119.96121663475117,233.3
1387,284.03575897216797,492.55911081923745,128.86278237874362,252.2
1388,308.0526008605957,492.55911081923745,119.04579028543654,240.3
1389,87.09715175628662,492.55911081923745,153.22334602999305,307.1
1390,330.14440155029297,492.55911081923745,155.23310595944906,309.5
1391,125.86048984527588,492.55911081923745,174.34766991318855,340.7
1392,156.19886779785156,492.55911081923745,161.479985527084,312.5
1393,30.694191455841064,492.55911081923745,141.07608274881338,268.2
1394,8.41665494441986,492.55911081923745,136.17287724050317,261.0
1395,154.24446868896484,492.55911081923745,155.9305339392657,297.3
1396,34.530125975608826,492.55911081923745,152.22967316131758,290.8
1397,21.37944722175598,492.55911081923745,160.92455968351797,305.0
1398,29.37539005279541,492.55911081923745,155.83649122192148,298.8
1399,14.991551160812378,492.55911081923745,171.72661074946078,327.5
1400,35.60765886306763,492.55911081923745,197.83699027039336,380.9
1401,150.48490715026855,492.55911081923745,216.26028692048249,421.3
1402,147.7815923690796,492.55911081923745,232.163048024274,448.4
1403,53.796411991119385,492.55911081923745,219.17897018328532,422.0
1404,64.91659259796143,492.55911081923745,203.59410908186004,388.9
1405,47.78330612182617,492.55911081923745,196.1665177480543,370.9
1406,18.348698616027832,492.55911081923745,175.40804382759083,333.6
1407,27.184696674346924,492.55911081923745,158.56044318528103,301.7
1408,17.71196746826172,492.55911081923745,161.0808426914599,304.0
1409,19.089673042297363,492.55911081923745,144.38780527185156,271.8
1410,26.901363372802734,492.55911081923745,131.03315604252504,248.2
1411,13.354597330093384,492.55911081923745,129.7304515875848,244.8
1412,127.23783493041992,492.55911081923745,151.06772309303156,287.7
1413,53.01943778991699,492.55911081923745,185.76439368086486,350.0
1414,14.915776014328003,492.55911081923745,188.80121606226243,354.8
1415,9.049262642860413,492.55911081923745,186.8143912557031,349.3
1416,22.67703914642334,492.55911081923745,162.13018141266696,303.0
1417,17.728938579559326,492.55911081923745,165.79254768139955,313.2
1418,18.16389226913452,492.55911081923745,142.89306081241622,269.7
1419,104.97737312316895,492.55911081923745,142.68889949993428,274.2
1420,15.941849946975708,492.55911081923745,141.00790688207474,270.2
1421,9.749459028244019,492.55911081923745,149.72421490450847,284.0
1422,83.88062763214111,492.55911081923745,167.29169904175575,308.5
1423,19.669469833374023,492.55911081923745,163.30494988215895,302.1
1424,5.107199788093567,492.55911081923745,157.76918486987807,295.3
1425,5.2546926736831665,492.55911081923745,144.63201362538604,273.1
1426,12.158762216567993,492.55911081923745,155.71008249811143,291.3
1427,4.505404591560364,492.55911081923745,160.21877437293116,298.2
1428,7.620190620422363,492.55911081923745,163.45350695804353,303.4
1429,75.64797782897949,492.55911081923745,163.82369549718004,304.0
1430,11.205280780792236,492.55911081923745,187.89506116329977,350.5
1431,25.40902853012085,492.55911081923745,180.75557720467856,345.0
1432,7.293044447898865,492.55911081923745,173.0767510284444,331.0
1433,7.0024155378341675,492.55911081923745,156.65662610392627,297.9
1434,23.467095375061035,492.55911081923745,172.16152250437852,321.9
1435,14.497339963912964,492.55911081923745,184.87065474392784,346.9
1436,77.94015121459961,492.55911081923745,163.9497129473108,309.0
1437,13.096879482269287,564.5877827395781,180.0867638053953,344.2
1438,5.815552353858948,564.5877827395781,178.10112635001082,336.4
1439,13.173145771026611,564.5877827395781,192.82439995962707,362.0
1440,21.402939796447754,564.5877827395781,161.91887346301354,303.9
1441,5.533253312110901,564.5877827395781,160.3652308117714,301.4
1442,14.552828311920166,564.5877827395781,158.53236411214908,297.5
1443,6.2785457372665405,564.5877827395781,147.57743740506515,276.0
1444,8.111321926116943,564.5877827395781,162.53733614168175,301.7
1445,6.216310620307922,564.5877827395781,180.41022681355284,338.6
1446,7.270776152610779,564.5877827395781,191.49359498406582,356.2
1447,14.132757425308228,564.5877827395781,191.7852171613059,360.9
1448,15.126605033874512,564.5877827395781,169.69816036525572,317.9
1449,6.522815823554993,564.5877827395781,160.2491331025097,300.8
1450,7.357149720191956,564.5877827395781,153.69879185434542,285.7
1451,21.61015748977661,564.5877827395781,163.65803577869193,306.8
1452,23.10686445236206,564.5877827395781,174.85815910609384,331.6
1453,13.9259033203125,564.5877827395781,172.8956034444883,328.5
1454,19.43822956085205,564.5877827395781,161.20569249669524,307.0
1455,46.75322246551514,564.5877827395781,160.63415661531897,304.7
1456,22.745983123779297,564.5877827395781,170.47796628704947,332.9
1457,20.73859453201294,564.5877827395781,176.70665045514554,345.4
1458,28.477184772491455,564.5877827395781,168.73548723821463,328.8
1459,45.10015296936035,564.5877827395781,139.40214185533284,273.2
1460,45.218441009521484,564.5877827395781,108.17201194703709,214.6
1461,19.087079524993896,564.5877827395781,104.11189550178935,203.9
1462,15.16035008430481,564.5877827395781,105.05649242689324,209.0
1463,15.36897087097168,564.5877827395781,103.60949648057685,205.7
1464,15.084317445755005,564.5877827395781,108.35756955524417,214.1
1465,6.133350372314453,564.5877827395781,98.79981984429006,196.7
1466,10.340771675109863,564.5877827395781,100.23077835943946,197.1
1467,6.451457738876343,564.5877827395781,102.72527060640421,203.5
1468,12.572750091552734,564.5877827395781,97.14999639169862,194.6
1469,10.288689613342285,564.5877827395781,113.4908561312456,224.7
1470,21.902708053588867,564.5877827395781,114.07997324350296,226.5
1471,9.596305847167969,564.5877827395781,95.4456167295408,191.9
1472,425.1918258666992,564.5877827395781,122.98519398475416,246.3
1473,305.0902519226074,564.5877827395781,134.6348535951035,269.2
1474,137.96636199951172,564.5877827395781,171.6548031142921,346.4
1475,38.61189818382263,564.5877827395781,150.5308206283265,305.5
1476,21.118338584899902,564.5877827395781,132.8763169014672,270.6
1477,20.86042356491089,564.5877827395781,119.61379453255798,240.8
1478,14.017860174179077,564.5877827395781,104.52330151753092,207.9
1479,5.723202109336853,564.5877827395781,103.5608113209352,207.5
1480,8.78050971031189,564.5877827395781,108.82204642373196,215.5
1481,9.947533965110779,564.5877827395781,120.74225346823707,240.3
1482,10.129098653793335,564.5877827395781,119.33704843263922,237.9
1483,7.229822635650635,564.5877827395781,100.65474777057227,199.9
1484,6.460224747657776,564.5877827395781,98.50113516638409,196.8
1485,5.079657077789307,564.5877827395781,101.84076512557908,201.8
1486,7.922995209693909,564.5877827395781,114.68948155427124,228.0
1487,8.116426229476929,564.5877827395781,107.52774107575237,216.6
1488,6.134083867073059,564.5877827395781,113.23431412158259,225.5
1489,11.246898174285889,564.5877827395781,114.53407612248994,226.8
1490,10.294487237930298,564.5877827395781,114.36838061718679,229.8
1491,9.965248346328735,564.5877827395781,112.13568650274723,222.9
1492,10.287213802337646,564.5877827395781,114.92711556505688,225.0
1493,11.126695394515991,564.5877827395781,110.60851795647298,217.7
1494,8.260775685310364,564.5877827395781,95.459900330211,190.7
1495,4.992516279220581,564.5877827395781,104.22676534794138,206.7
1496,7.65619957447052,564.5877827395781,113.70312513121857,221.4
1497,3.920709788799286,564.5877827395781,115.57326500594085,225.9
1498,6.5425498485565186,564.5877827395781,107.04111059809081,211.4
1499,6.7287997007369995,564.5877827395781,105.08352891315874,207.3
